Usuário,Reply,Conteúdo,Reações,Editado
Flávia Elias,,https://www.facebook.com/groups/2087692184637311/permalink/3765313450208501/ Despertar para a Verdade Despertar para a Verdade Despertar para a Verdade,0,FALSE
Italo Sessegolo,,Protocolo Trump: Hidroxicloroquina + zinco + QBoa no pulmão,2,FALSE
Denise Hathawax,,"Ele pode ne? Tem trocentos medicos e UTI em casa se passar mal , ai vai um monte de bobo e toma também  🙄  🙄",1,FALSE
Luigi Raponi,,"Leiam a bula antes de tomarem. A imagem pode conter: texto que diz ""Esse Medicamento pode Causar: Distúrbios cardíacos (sindrome de kounis). Pode causar choque anafilático, podem se tornar graves risco vida em alguns casos fatais. -Distúrbios do sangue e sistema linfático. Anemia leucopenia etc. -Distúrbios vasculares. -Distúrbios renais -Distúrbios gastrintestinais. Distúrbios de pele (síndrome de stevens-johnson) Se você acha que acabou de ler bula da hidroxicloroquina enganou. Essa bula da Dipirona Sabe aquela que você toma por qualquer dor de cabeça ou febrinha? Vamos parar com hipocrisia! Suliag 400 % SAS mg P RESAO 508 Coaise LEOCA""",1,FALSE
Leda Medeiros,,Não.,0,FALSE
Luana Amanda,,"O mesmo que mandou injetar desinfetante nos pulmões dos pacientes  🙄 , grande referência.",4,FALSE
Raquel Egidio,Luana Amanda,"exatamente Bozo está se lixando para o povo! ele disse que um dia todos vão morrer, então para ele tanto faz agora ou depois louco  🤦‍♀️  😒",1,TRUE
Luiz Pierro,,Tomara q ele aumente a dose,1,FALSE
Gell Carneiro,,"Povo toma RIVOTRIL, DIAZEPAN e outros que deprimem o sistema respiratório....O que é a CLOROQUINA perto dos anti depressivos?? Kk",7,FALSE
Lica Alves,Gell Carneiro,",, muito triste ver uma pessoa como você, da área da saúde ou ex-área da saúde, fazer um comentário desse. Mas enfim...  🤷🏻‍♀️",4,FALSE
Gell Carneiro,,"Lica, minha mãe usa cloroquina pra lúpus.. .há anos, eu uso anti depressivos, conheço bem os 2 pra escrever o que escrevi.",3,FALSE
Lica Alves,Gell Carneiro,", mas sabe muito bem, que um organismo não é igual ao outro. E o q é bom pra vc, pode não ser para mim. Existem pessoas que tem alergia, até de dipirona. E que somente médicos, podem receitar remédios desse calibre q vc citou... os tarjas preta. Mas há sim quem consiga, não sou hipócrita. Moramos no Brasil. Mas realmente, que o Bozo fale isso... vai lá. Pq não sabe de nada, mas ver e ouvir as pessoas da área da saúde defender a liberação de medicamentos, que têm diversos efeitos colaterais... a se auto medicar... é realmente triste para mim. Pq remédios desse tipo, q são específicos para tais doenças, têm que ser analisados os riscos benefício. Não estou certa? Já imaginou, se eu, leiga, dou a cloroquina ao meu filho, pq td mundo tá tomando pra se prevenir? Filho esse que tem cardiopatia, e de repente causo a morte dele??? Mas enfim... tds têm direito a opinião...  😘",2,TRUE
Nyeli Santos,,"Sua ANTA, essas medicações sao prescritas por medicos. Copiou e colou, vi essa merda postada em varios lugares. Alem da receita normal tem que ter uma receita azul a parte.",2,TRUE
Nyeli Santos,,Mas em fim nao tenho saco pra debater com vcs.,2,FALSE
Rachel Rocha,,Falácia da falsa equivalência. Típico,0,FALSE
Gell Carneiro,,"Lica, onde vc viu eu defender que QUALQUER PESSOA POSSA USAR?? Aliás pq vc afirma e reafirma a minha profissão em relação ao covid 19, e também ao então eleito pela maioria o presidente Bolsonaro? Respeito sua opinião sempre e não e...nunca necessit…Ver mais",0,TRUE
Nyeli Santos,,media1.tenor.co,0,FALSE
Gell Carneiro,Nyeli Santos,"Serio que sao5em receita azul?? Não sabia kk...po8s num país com tanta gente tão esperta como vc, o amigo do amigo do parente do primo do amigo médico, prescreve a droga que vc quer..minha rotina ver esse lixo das pequenas corrupções moç…Ver mais",0,FALSE
Gell Carneiro,,Muitos médicos formados no covid 19...muitos hipócritas desovando.,0,FALSE
Rogerio Chagas,,Você tem toda razão,0,FALSE
Lica Alves,Gell Carneiro,", eu não falei isso. Mas me deu a entender de alguma forma, mas se entendi errado, peço desculpas. E eu, em nenhum momento te ofendi. Sempre gostei de vc e sempre te admirei por N... motivos. Vc viu o q escrevi, q sei q muitas pessoas se automedicam, conseguem receitinhas para remédios tarja preta... se lêssemos as bulas de cd remédio tbm..., msm.q receitado por médicos, deixaríamos de tomar vários. Um anticoncepcional é capaz de matar.... e tantas mulheres usam, msm sabendo dos riscos... td muito complicado e amplo, né?  😘",1,FALSE
Vera Andrada,,Não,0,FALSE
Robson Machado,,"Esse veio nao usa nada, e so para enganar os gado americano",5,FALSE
Angela Lourenço Machado,,Não,0,FALSE
Érika Suzuki,,"Eu não. Mas, se o cara é anticiência a ponto de querer arriscar, vai lá, fera. MORRA.",0,FALSE
Fabi Behrendt,,"O que o „da náusea“ e o „da nojo“ falam não se lê, não se escreve e nem se leva em consideração! Já diria minha avó!",0,FALSE
Maria Das Graças Ferreira,,Sim,0,FALSE
Joice Elisabete,,Não,0,FALSE
Daniela Krizak,,Não,0,FALSE
Gia Gomes,,Não e nem se estivesse doente,1,FALSE
Verademarque Demarque,,"Por prevenção não, caso fosse contaminada sim.",2,FALSE
Maria Cantuaria,,Eu se achar vou comprar prefiro EU me medicar do que ir para um hospital e ser morta pelo fato de eu já ter 68 anos,2,FALSE
Rose Brayan Martins,,"Esse remédio já é usado no Brasil a mais de 5 décadas.....com certeza Trump NÃO é o ÚNICO POLÍTICO q está tomando preventivamente (assim como vários médicos tbm) O Problema é q custa pouco, pode acabar e não JUSTIFICAR mais a GASTANÇA de dinheiro de governadores superfaturando com a Covid no Brasil, q querem mais é que o povo morra  😕 ( tanto que já abriram covas a riveria ) Eu, sem dúvida, compraria e com os primeiros sintomas tomaria sim... Mas dou meu total APOIO à esquerdalha para q continuem sendo RESISTÊNCIA contra cloroquina  😉 Não comprem, não tomem e nem aceitem em hospitais  😁  👍",4,TRUE
Nyeli Santos,,Jamais,1,FALSE
Valéria Rodrigues,,"Já houve pesquisas sérias que comprovaram a ineficácia da cloroquina. Aqui no Brasil, Bolsonaro também tenta emplacar esse medicamento, mas só está insistindo para tirar o dele da reta, pois foi um imbecil e mandou o exército aumentar muito a produção e agora está com uma enorme quantia de um medicamento aue não serve e foi gasto dinheiro público indevidamente. ELES NÃO SÃO MÉDICOS, NÃO PODEM INDICAR NSM RECOMENDAR NENHUM MEDICAMENTO.. A UNICAMP, uma universidade séria, lançou um comunicado alertando sobre os riscos da cloroquina, destaco um trecho: ""Como reiterado em editorial de 08 de abril de 2020 da British Medical Journal, uma das publicações científicas da área médica mais respeitadas do mundo, o uso da cloroquina e seus derivados na COVID-19 é prematuro e potencialmente prejudicial devido a efeitos colaterais amplamente conhecidos pela comunidade médica."" Fonte: https://www.unicamp.br/unicamp/noticias/2020/04/09/unicamp-divulga-nota-sobre-uso-de-cloroquina-e-hidroxicloroquina O país está sem rumo, o que o governo federal precisa fazer, ele, não faz, bolsonaro só tumultua e sua atitude não condiz com o cargo que ocupa. É um celerado! Testes publicados essa semana, na França e na China, comprovam que a CLOROQUINA É INEFICAZ PARA O TRATAMENTO DO COVID 19: https://olhardigital.com.br/coronavirus/noticia/estudos-na-franca-e-na-china-apontam-ineficacia-da-hidroxicloroquina-contra-covid-19/100824 Unicamp divulga nota sobre uso de cloroquina e hidroxicloroquina UNICAMP.BR Unicamp divulga nota sobre uso de cloroquina e hidroxicloroquina Unicamp divulga nota sobre uso de cloroquina e hidroxicloroquina",4,FALSE
Sandra Hortencio Dos Santos,,Sigo a ciência. Na doença procure um médico que obedece a ela e n aqueles que jogam seus diplomas e crê em um paraquedista.,0,FALSE
Valéria Rodrigues,Sandra Hortencio Dos Santos,", com certeza. Os profissionais da saúde estão acostumados com esse medicamento, e sabem os graves efeitos colaterais, e, embora inicialmente tivesses cogitado sobre sua eficácia para a cura do covid, isso não foi confirmado nas pesquisas. O alto risco que ele traz não pode ser ignorado.",0,TRUE
Sueleide Santos,,Nunca,0,FALSE
Elisângela Leonel de Biagi,,NA NA NI NA NÃO Reproduzir GIF Tenor,0,FALSE
Flavio Monteiro,,Deixa tomar... o Bolsonaro devia fazer o mesmo.,1,FALSE
Louis Meirelles,,Que se foda o Trump.Ta tomando nada. É jogada para ajudar o Bolsonaro,3,FALSE
Elza Correia,Louis Meirelles,"você Falou Tudo, Bolsonero está perdido porque gastou milhões de dinheiro público,para importar a matéria prima da Índia e Mandou o exército fabricar milhões de comprimidos,e para se livrar da responsabilidade ele quer enfiar goela abaixo do Povo, não importando se vai matar ou não, pois esse medicamento causa parada cardíaca,",0,FALSE
Evangelina Andrade,,"Ontem ouvi que só de dizer isso as ações (da empresa dele) aumentou muito. Agora diz que vai vender as ações. Claro, vai vender na alta.",0,FALSE
Sandra Hortencio Dos Santos,,"Isso é uma afirmação estranha, perigosa e tendenciosa se até lá já estão abandonando... Independente disso tudo que esse ser faz faça o contrário.",0,FALSE
Orlando Correia DE Araujo,,"Não dá pra acreditar em uma pessoa que mente ou faz afirmações falsas, em média, 7 vezes por dia!",2,FALSE
Vanessa Gama,,"Melhor seguir orientações médicas... se para algumas pessoas a cloroquina pode trazer algum benefício.. para outras pode ser gravemente prejudicial e até letal... portanto a não ser que a pessoa tenha exames em dia e devidamente interpretados por médico competente é melhor não seguir o que políticos ou amigos falam ... se assim fosse não precisaria de estudar medicina ou pagar consulta médica, bastaria dar um Google e todos os diagnósticos e tratamentos estariam disponíveis  🙄",2,TRUE
Perla Fernández,,"Aquí en PARAGUAY la venta es libre, también en Argentina . Si fuera letal estaría prohibida !! Pausar GIF GIPHY",3,FALSE
Tamy Rodrigues,,Demente,0,FALSE
Marcia Pantolfi Dias,O tramp é dono da maior fábrica de cloroquina,,0,FALSE
Nina Castro,Marcia Pantolfi Dias,", errado. !",1,FALSE
Ricardo Lopes,Marcia Pantolfi Dias,", e o Bozo, é o garoto propaganda????",0,FALSE
Fabio Martins,,"Isso explica a obsessão dele pela cloroquina, mesmo com todos estudos sério feito mundo afora demonstrando o contrário",0,FALSE
Aline Alves,,Deixa ele e Bolsonaro tomar depois se for eficaz tomamos tbm pelo menos não estão testando na gente kkk,1,FALSE
Deane Evelyn,,Velho galasseca,1,FALSE
Sandro Nei Lopes,,O presidente USA Tramp só não falou da onde vem o remédio o país. ...nos produzimos Brasil...kkkk,0,FALSE
Susana Dumangin Santiago,,Preventivo? Não. Doente? Sim.,0,FALSE
Conceição Perussi,,#2022BOSONARO38,2,FALSE
Conceição Perussi,,#2022BOLSONARO38 .#O MELHORHélio Augusto Faria,1,FALSE
Conceição Perussi,Hélio Augusto Faria,como vou discutir com com uma pessoa que foi roubada 16 anos...e quer a volta de ladrões.,1,FALSE
Conceição Perussi,Hélio Augusto Faria,porque a esquerda não deixa ele trabalhar.,1,FALSE
Luigi Raponi,,Claro que mudou. É por isso que a esquerdalha tá rasgando o toba de raiva.,0,FALSE
Marcia Ferreira Dos Santos,,"Louco,doidão...  🤪  🤪  🤪  🤪  🤪",0,FALSE
Paulo Ferraz,,Duvido que esteja tomando mesmo,1,FALSE
Katia Aragão,,"Duvido que ele esteja tomando, só falou isso pois quando sugeriu fazer vacina de Covid usando desinfetante e sabão, um grande número de pessoas se intoxicaram tomando desinfetante. Ele chegou a essa conclusão observando q se lava as mãos e se usa desinfetante para se livrar do vírus, então nada melhor que desinfetante na vacina, oq ele quer é uma corrida de pessoas as farmácias atrás de cloroquina.",2,FALSE
Katia Aragão,,Agora vcs entendem a paixão de Bolsonaro por Donald Trump? Os afins se atraem,1,FALSE
Marco Aurelio Cattani,,"- Só for com gin, limão, água tônica e uma gotinha de angostura !",3,FALSE
Fernanda Brison,,"Uma pessoa em sã consciência,não.",1,FALSE
Carol Grecco,,Me respeita!,1,FALSE
Miliani Souza,,Que velho louco,0,FALSE
Lilian Ignacio,,"Bem capaz! Ele é louco, isso sim!",0,FALSE
Helen Ville,,"A imagem pode conter: 1 pessoa, texto que diz """"A IDEIA DE DAR A CLOROQUINA, NA CABEÇA DA CLASSE POLÍTICA DO MUNDO, É QUE, SE TIVER UM REMÉDIO, AS PESSOAS VOLTAM AO TRABALHO. É UMA COISA PARA TRANQUILIZAR, PARA FAZER VOLTAR SEM TANTO PESO NA CONSCIÊNCIA (..). SE MORRER MORREU!""",0,FALSE
Beatriz Lins,,Não tomaria. Não sou retardada,4,FALSE
Edneia Oliveira,,Quem não quiser tomar que morra  😂  😂  😂,1,FALSE
Laffayete Alvares Jr.,Edneia Oliveira,quem tomar tem mais chances de morrer.,2,FALSE
Laffayete Alvares Jr.,,"É pior, que pq acha que se cura mais dissemina!",1,FALSE
Andréia Rodrigues,,Só louco toma remédio pra previnir . Pra prevenção você toma vitaminas e não remédio .,1,FALSE
Maurício Tadeu Silva,,Toma quem quiser povo besta por isso quer ficar em quarenta so pra criticar mais nada,2,FALSE
Shirley Barros,,Eu não sou louca igual a ele,0,FALSE
Micka Valga,,"Óbvio, ele tem participação nos lucros da cloroquina, tá fazendo a propaganda dele",1,FALSE
Ivo Leser,,Ao contrário. HIDROXICLOROQUINA NAO TEM PATENTE. Por isso NAO querem que vc tome. Estão matando o povo impedindo que as pessoas vivam.,1,FALSE
Odir Santana,,Sem necessidade nunca.e demais é mentira desta b.....,0,FALSE
Joabe Araujo,,Maioria tomaria... basta só a globo começa a pública que quem toma estará livre da doença e poderá circular normalmente.... vai ter filas em todas as upa e hospitais... gente dormindo nas filas kkkkkk... a mídia e quem dita a caminhada do bonde... entã…Ver mais,5,FALSE
Andréia Rodrigues,Joabe Araujo,"o povo é tão idiota que era capaz de acontecer isso . Mas deveriam perguntar pq ele não salvou seu próprio povo .... Que aliás já passaram de 90 mil mortos . https://www.google.com/amp/s/www.correiodopovo.com.br/not%25C3%25ADcias/geral/eua-passa-de-90-000-mortes-e-1-5-milh%25C3%25A3o-de-casos-de-covid-19-1.424102%3famp=1 EUA passa de 90.000 mortes e 1,5 milhão de casos de Covid-19 CORREIODOPOVO.COM.BR EUA passa de 90.000 mortes e 1,5 milhão de casos de Covid-19 EUA passa de 90.000 mortes e 1,5 milhão de casos de Covid-19",1,FALSE
Andréia Rodrigues,,"Ele devia ter salvado seu povo então , porque lá já se passou de 90 mil mortos . https://www.google.com/amp/s/www.correiodopovo.com.br/not%25C3%25ADcias/geral/eua-passa-de-90-000-mortes-e-1-5-milh%25C3%25A3o-de-casos-de-covid-19-1.424102%3famp=1 EUA passa de 90.000 mortes e 1,5 milhão de casos de Covid-19 CORREIODOPOVO.COM.BR EUA passa de 90.000 mortes e 1,5 milhão de casos de Covid-19 EUA passa de 90.000 mortes e 1,5 milhão de casos de Covid-19",2,FALSE
Ana Alves,,"Ele é velho, milionário e poderoso, mas é burro né? Inteligente é quem não tem dinheiro nem pra viajar e se baseia nas politicagens do Facebook...  🤦‍♀️  😂",1,TRUE
Carminha Velez,,https://www.fox5vegas.com/news/us_world_news/foxs-cavuto-urges-viewers-not-to-take-drug-like-trump/article_6afd9cfc-c722-5d36-bc4c-e436ee6b474a.html  Fox's Cavuto urges viewers not to take drug like Trump FOX5VEGAS.COM Fox's Cavuto urges viewers not to take drug like Trump Fox's Cavuto urges viewers not to take drug like Trump,0,FALSE
Vera Lúcia Rocha,,"Pra quem falou que deviam tomar desinfetante, até que progrediu, kkkk",4,FALSE
Ivo Leser,,SIM. E esta certo. Lutem por isso.,3,FALSE
Lília Moura,Ivo Leser,"A imagem pode conter: 1 pessoa, em pé e terno, texto que diz ""Defensor da cloroquina, Trump tem participação em fabricante do medicamento Presidente norte americano tem tem participação financeira na Sanofi, que que produz a cloroquina magem Kevin""",0,FALSE
Andréia Rodrigues,Ivo Leser,sério que você toma remédio sem ter a doença? Ou você não reparou direito na pergunta da postagem ?,0,FALSE
Miriam Trindade,,Nao vindo da china ou do macrom ou do PaPA FAZEMOS QUALQUER NEGÓCIO,1,FALSE
Roberto Franco Flores,,Tal qual o Bozo. Um imbecil e irresponsáveis completo fazendo lobby para a indústria farmacêutica..,1,FALSE
Carlos Souza Torres,,Claro que não!,0,FALSE
Carlos Avezzu,,"Se for verdade, sorte dos estadunidenses que vão ficar sem ele.",0,FALSE
Regina Secaf,,Dá para o Bozo,0,FALSE
Adelane Maciel,,COM TODA CERTEZA!,1,FALSE
Léco Fava,Adelane Maciel,toma bastante. Muito mesmo.,0,FALSE
Perla Fernández,,https://www.facebook.com/104654497924395/posts/107996437590201,0,FALSE
Luigi Raponi,,Pra quem tiver tempo e quiser aprender como a infecção se propaga pelo corpo e quais são as alternativas para tratamento. https://www.youtube.com/watch?v=UIJCuWvarDY  COVID 19 CORONAVIRUS TRATAMIENTO PARTE 1 YOUTUBE.COM COVID 19 CORONAVIRUS TRATAMIENTO PARTE 1 COVID 19 CORONAVIRUS TRATAMIENTO PARTE 1,1,FALSE
Lucia Oliveira,,Ele tem médicos de primeiro mundo pra receita pra ele se tiver qualquer efeito colateral terá como ser socorrido agora num Brasil cheio de diabéticos e hipertensos sei não,2,FALSE
Gabriel Otero,,"Se tomar preventivamente ajudasse alguma coisa, as pessoas que tomam cloroquina para lúpus e artrite reumatoide seriam imunes",1,FALSE
Mario Lemos,,"Quem acredita em papai noel e coelhinho da Páscoa, ou cegonha, saci Pererê, e capaz de acreditar que este louco esta tomando mesmo pra se prevenir, gente pela amor de Deus, em que planeta vcs vivem heimmmmm",1,FALSE
Lucineia Regina,,Não sei pq esse que presidente dos USA toma deve ser diferente aqui tem no Brasil,0,FALSE
Lucineia Regina,,Pq ele iria em rede nacional falar que tomar se fosse mentira,2,FALSE
Tania Brito,,Acho que se auto medicar é perigoso pq esta medicacao acelera o batimento cardíaco eu prefiro reforcar meu organismo com vitaminas C e D e outras do q tomar uma medicacao que dx o figado estraçalhado!  🙄,1,FALSE
Isabelle Borchert,,Ele vende o remédio kkkk fica fácil dizer que toma. Tomar remédio sem necessidade é no mínimo loucura.,0,FALSE
Eulália Alves Fogaça,,Não,0,FALSE
Solange Costa Dos Reis,,"A imagem pode conter: planta e natureza, texto que diz ""Governo gastando bilhões em combate ao coronavírus, e um irmãozinho de algum lugar sem faculdade em ciência ou medicina descobre que chá de boldo combate os sintomas de covid em três horas realmente Deus usa as coisas loucas desse mundo pra confundir as sábias! Vamos compartilhar se não fizer bem, mal não vai fazer!!!""",0,FALSE
Carla Oliveira,,Não,0,FALSE
Carla Oliveira,,Tá explicado essa tara do Bozo por cloroquina,1,FALSE
Ana Lúcia Seifer,,Esses são os números mais recentes de mortes no Brasil e no mundo. A situação do Brasil é gravíssima. https://www.youtube.com/watch?v=VmdYIiIdml8&feature=youtu.be COVID-19 Comparação Brasil x Outros Países. 20_05_2020 YOUTUBE.COM COVID-19 Comparação Brasil x Outros Países. 20_05_2020 COVID-19 Comparação Brasil x Outros Países. 20_05_2020,0,FALSE
Leidiane Mendes,Ana Lúcia Seifer,porque será. Está colocando todo mundo que morri de covid. Só falta colocar os atropelamentos é assassinados também,1,FALSE
Leidiane Mendes,,Na minha cidade só morreu 2. É si brincar nem fez o exames,0,FALSE
Leidiane Mendes,,Sim tiver feito o exame é for confirmado. Sim é melhor do que ñ tomar nada. Por que si pegar uma malária tem que tomar,0,FALSE
Jussara Neves Dias,Leidiane Mendes,"depende. Se a pessoa for portadora de problemas cardíacos, renais , oculares e outros é fundamental precisar a relação custo-beneficio.",0,TRUE
Leidiane Mendes,Jussara Neves Dias,"nenhum médico passa remédio sem saber o estado do paciente. Outra coisa tem as dosagem. Igual faço uso de um medicação que ñ pode tomar corticoide. Mas em alguns casos eu tenho que tomar . Aí a medica sempre passa dosagem que ñ vai mim causar um efeito colateral grave, Intendi",0,FALSE
Adelane Maciel,,Em 2016 a cloroquina era recomendada pelos cientistas para grávidas. 0:00 / 1:48,3,FALSE
Adriana Rodrigues Nicândio,,"Gente, malária é causada por um protozoario, enquanto Covid-19 é causada por um vírus",3,FALSE
Fabiana Gonçalves,Adriana Rodrigues Nicândio,Cloroquina é anti viral tbm.Pode pesquisar.,0,FALSE
Adriana Rodrigues Nicândio,,"Cloroquina é para malária, que é causada por um protozoário. Se alguém falar que trata a Covid-19 igual, manda estudar ciências de novo. Protozoário é uma coisa, vírus é outra",6,FALSE
Ricardo Silva,,vai explicar isso pra Bolsominions,2,FALSE
Adriana Rodrigues Nicândio,Ricardo Silva,pois é. Eles fugiram da aula de ciências,3,FALSE
Simone Freitas,,Não,0,FALSE
Sandra Hortencio Dos Santos,,Vindo dele nunca aceitaria nada.,0,FALSE
Débora T. Moura Santos,,Não sei se acredito nele.,0,FALSE
Carlos Alberto,,Acho que alguém vai morrer,1,FALSE
Jussara Neves Dias,Carlos Alberto,obaaaaaaaaa,0,FALSE
Carlos Alberto,Jussara Neves Dias,kkkk,0,FALSE
Grace Batten,,"Donald Trump está fazendo jogada com seu gado. Nada mais, nada menos.",4,FALSE
Bruna Juliana França,,Quem toma aumenta risco de morte por causar elevação de risco cardíaco,1,FALSE
Bruna Juliana França,,Como preventivo- controle do stress,0,FALSE
Flavio Monteiro,,Ele também afirmou que está tomando purgante por precaução.,1,FALSE
Flavio Monteiro,,"Engraçado... Trump e Bolsonaro são os embaixadores da cloroquina, já liberaram para uso geral na população e os dois paises encabeçam a lista de maiores números de mortes, será pq?",4,FALSE
Priscila Alexandre,Flavio Monteiro,Pq eles estão matando a população  🤷,0,FALSE
Simone Fay,,"ele n sei..mas se precisar,yomo,bem,ja tomei ivermectina e td protocolo como prevençao.",1,FALSE
Wagner Emerick,,Qual seria a dose preventiva? Vou pedir ao meu médico! Faz todo sentido!,1,FALSE
Wesley Toledo,Wagner Emerick,"para malária é um comprimido por semana. Para covid ninguém sabe se tem resultado, pq não se sabe quanto tempo antes precisaria tomar, é tudo achismo por enquanto. Fizeram um teste em vitro que deu bom resultado, mas em pessoas pode ser diferente. https://noticias.uol.com.br/ultimas-noticias/ansa/2020/03/30/teste-com-hidroxicloroquina-na-italia-da-resultado-positivo.htm Teste com hidroxicloroquina na Itália dá resultado positivo NOTICIAS.UOL.COM.BR Teste com hidroxicloroquina na Itália dá resultado positivo Teste com hidroxicloroquina na Itália dá resultado positivo",0,FALSE
Jussara Neves Dias,Wagner Emerick,"vc me parece estar na meia idade, considere problemas cardíacos, renais e oculares.",0,FALSE
Tereza Francisco DE Souza Souza,,Né,0,FALSE
Lecão AX,,https://oglobo.globo.com/mundo/donald-trump-avisa-que-vai-parar-de-tomar-cloroquina-1-24437559 Donald Trump avisa que vai parar de tomar cloroquina OGLOBO.GLOBO.COM Donald Trump avisa que vai parar de tomar cloroquina Donald Trump avisa que vai parar de tomar cloroquina,0,FALSE
Maria Aparecida Torres,,"Ele é outro controvertido..,Sempre dou um desconto no que ele fala...",0,FALSE
Verônica Moraes,,Depois de TD q senti e ainda sinto eu tomaria várias vezes ao dia,0,FALSE
Jussara Neves Dias,Verônica Moraes,"vc, provavelmente, não tem problema renal, cardíaco e ocular. Se tivesse se preocuparia.",0,FALSE
Roseli Barriento Herrera,,"Não entendo muito, mas acho desnecessário seria. Igual tomar vitamina sem necessidade ... no caso pior né... Eu penso o seguinte se ele precisar não vai fazer efeito ...",1,FALSE
Georg Ivanov,,"Depois do trabalho do Lancet, uma das maiores revistas de medicina, com 96000 pacientes no mundo todo, e que observou que a cloroquina e a hidroxicloroquina não só são ineficientes, como pioram a chance do paciente sobreviver, podemos deixar a esperanç…Ver mais Chloroquine or hydroxychloroquine for COVID-19: why might they be hazardous? THELANCET.COM Chloroquine or hydroxychloroquine for COVID-19: why might they be hazardous? Chloroquine or hydroxychloroquine for COVID-19: why might they be hazardous?",3,TRUE
João Beles,Georg Ivanov,estudo fake! Veja o meu vídeo.,0,FALSE
Georg Ivanov,,"Um estudo que foi realizado pela FioCruz aqui no Brasil chegou ao mesmo resultado do paper acima. O braço do estudo com dose maior de cloroquina teve de ser descontinuado prematuramente por efeitos adversos.https://www.medrxiv.org/content/10.1101/2020.04.07.20056424v2 O Brasil já terá um número enorme de mortes nos próximos meses graças a baixa aderência às medidas não-farmacêuticas. Coeficientes superiores a 1 não são bem-vindos por aqui. Chloroquine diphosphate in two different dosages as adjunctive therapy of hospitalized patients with severe respiratory syndrome in the context of coronavirus (SARS-CoV-2) infection: Preliminary safety results of a randomized, double-blinded,... MEDRXIV.ORG Chloroquine diphosphate in two different dosages as adjunctive therapy of hospitalized patients with severe respiratory syndrome in the context of coronavirus (SARS-CoV-2) infection: Preliminary safety results of a randomized, double-blinded,... Chloroquine diphosphate in two different dosages as adjunctive therapy of hospitalized patients with severe respiratory syndrome in the context of coronavirus (SARS-CoV-2) infection: Preliminary safety results of a randomized, double-blinded,...",0,FALSE
Simone Luiza Vicente,Georg Ivanov,"https://ciencia.estadao.com.br/noticias/geral,estudo-sobre-cloroquina-na-revista-lancet-e-retirado-do-ar-por-autores,70003324850?utm_source=estadao%3Afacebook&utm_medium=link  Estudo sobre cloroquina na revista 'Lancet' é retirado do ar por autores - Ciência - Estadão CIENCIA.ESTADAO.COM.BR Estudo sobre cloroquina na revista 'Lancet' é retirado do ar por autores - Ciência - Estadão Estudo sobre cloroquina na revista 'Lancet' é retirado do ar por autores - Ciência - Estadão",0,FALSE
João Beles,,O estudo da Lancet é fake! Tem vários erros metodológicos!! Explico tudo neste vídeo: https://youtu.be/o2hdDTweis8 FAKE SCIENCE - Estudo da Lancet contra a hidroxicloroquina desmascarado! YOUTUBE.COM FAKE SCIENCE - Estudo da Lancet contra a hidroxicloroquina desmascarado! FAKE SCIENCE - Estudo da Lancet contra a hidroxicloroquina desmascarado!,1,FALSE
Rafael Mazzieiro,,Não. Não existe relato científico de proteção pela Cloroquina. Sem contar que já possui arritmia.,1,FALSE
Zenaide Castilho,,Eu não tomaria nenhum medicamento para prevenção.Porque tomaria remédio sem estar doente?,1,FALSE
Jane Arruda de Siqueira,,Não!!,0,FALSE
Alberto Lopes Cordeiro,,NÃO! NÃO E NÃO!!!,0,FALSE
Simone Luiza Vicente,,"https://ciencia.estadao.com.br/noticias/geral,estudo-sobre-cloroquina-na-revista-lancet-e-retirado-do-ar-por-autores,70003324850?utm_source=estadao%3Afacebook&utm_medium=link Estudo sobre cloroquina na revista 'Lancet' é retirado do ar por autores - Ciência - Estadão CIENCIA.ESTADAO.COM.BR Estudo sobre cloroquina na revista 'Lancet' é retirado do ar por autores - Ciência - Estadão Estudo sobre cloroquina na revista 'Lancet' é retirado do ar por autores - Ciência - Estadão",1,FALSE
Adelane Maciel,Simone Luiza Vicente,claro! A indústria Farmacêutica não ganha nada com a Cloroquina. Mas agora já foi. E o fato de voltarem atrás só releva quem são (desumanos)!,0,FALSE
Deivis Ewerton Amurim,,Nunca,0,FALSE
