content,stance
"se situa mulher. Kkkkkkkkkk Na ânsia de defender quem não tem defesa sai falando merda. Sou contra o PT e muito contra o Bolsonaro,esse cara é um idiota,essa é a minha opinião, agora vc não precisará fazer nenhum esforço para pensar muito menos para interpretar. Aproveite vc para ficar em casa e reflita.",Negativo
"é história Amadah, sei que tem gente que gosta de negar história, mas o PT teve dois governantes, Lula, por 2 mandatos, e Dilma por 5,3 anos (2 mandatos, um interrompido pelo empeachmeant) 8 + 5= 13 De onde vc tirou os outros 7 anos?",Neutro
mas pegam um pedaço da frase e fazem a interpretação que querem. Tá difícil,Neutro
Tá bom meninas me desculpe... A tia deveria será mais correta. Tancredo Neves em PMDB. José Sarney PMDB. Fernando Collor PRN. ITAMAR Franco PMDB. FERNANDO Henrique Cardoso PSDB. Lula PT LULA PT. DILMA PT Dilma PT. Temer PMDB. Bolsonaro PSL. Realmente a culpa deve ter sido entre 1983 a 2003,Positivo
nossa Qtas ignorância. Defenda seus argumentos. Com fatos. Faltou mas aulas de história?,Positivo
seremos ignorantes por mais 2 gerações. Pode vir o governo q for.,Positivo
"isso é verdade, nunca vi tanta gente imbecil, parece que é moda.  😔",Neutro
"infelizmente gostando ou não das coisas que ele fala, ele foi eleito por falar o que pensa. Agora distorcer pra ganhar like em FB... seria o mesmo.que generalizar os 20 anos como eu fiz.",Positivo
Melhor presidente que o Brasil já teve. ??? Luiz Inácio da Silva. Não tem pra ninguém. Esse atual??? E um despreparado kkkkk Só não vê quem não quer. Ou se esforça pra não enxerga .,Neutro
podemos falar então de biologia? Vc sabe o q acontece com o sistema imunológico de uma pessoa enclausurada?,Positivo
"pronto já deu seu grito de guerra, estamos falando de coisas úteis e inteligentes e não de bonoro e luladrao",Positivo
"se posicionar a favor de algo é estar a favor do bolsonaro. Se posicionar contra é ser petista. Ser inteligente e ter argumentos está difícil. Votei nele no segundo turno. Vou pelo menos ser sensata!! Perguntei de história, não obtive resposta. Perguntei sopre interpretação de texto, não obtive resposta. Perguntei sobre biologia, não obtive resposta.",Positivo
"Lula foi um desastre de presidente, tb foi eleito por falar o que pensa, e tb falou muita asneira. Achar que o NOVO presidente tb pode falar asneira, tb pode ser irresponsável, pq o Lula foi, tb pode ter aliança com Centrão, pq o Lula fez, é admitir um governo de merda igual o do Lula",Neutro
tem razao,Neutro
vc quer discutir história? Kkkkkkkkk Desculpa mas não tô a fim. Bjusss. Boa sorte,Neutro
Esse post deveria ser... Como reconhecer uma pessoa que sabe interpretar texto ou não.,Neutro
Véio acéfalo...Deus nos livre e nos guarde desse burro,Negativo
"Tenho dó dos eleitores dele,ele gosta de confundir a cabeça deles...uma hora ele praticamente receita cloroquina, agora manda procurar médico. ..kkkk",Negativo
ficam tudo batendo cabeça dizendo q é fake kkk,Negativo
"muita gente está tomando pelo fato de Bolsonaro indicar,porém a realidade dele é outra,ele faz exames duas vezes ao dia,tem ambulância com uma equipe a disposição! E esse povo não tem nada disso",Negativo
"Faz a merda depois tira o corpo fora como sempre,fez até propaganda agora diz que não recomenda nojento  🤮",Negativo
vdd ridículo. ta falando isso só pros governo não compra pra destribuir pra população. olha o gasto que vai da,Negativo
pois é,Negativo
"Agora ele não é médico, mas antes, defendendo a cloroquina e o fim do isolamento, parecia ser mais estudado que os epidemiologistas com pós doc! Acreditou em paraquedista quem quis.",Negativo
"Agr não recomenda,mais recomendou sim. Quem prescreve é MÉDICO,recomendar qualquer um pode  🙄",Negativo
"Eu recomendo, toma quem quiser  🙆",Positivo
"Resumindo: Não querem a Hidroxicloroquina e nem a ivermectina pq não tem comprovação científica, mais curou várias pessoas... Não querem pq são remédios baratos que não dá para superfaturar... Eles querem o Remdesivir remédio pra rico... Eu continuo a favor da ivermectina e azitromicina...  A imagem pode conter: texto que diz ""tratamento com remdesivir custará, apenas considerando os medicamentos, US$ 3.120 (o que representa mais de R$ 16,5 mil) por paciente, dentro de um hospital privado nos Estados Unidos. Para termos valor de referência reais, a quantia ultrapassa o preço de dois iPhones 11 Pro Max com capacidade de 64 GB, se convertida sem impostos aqui no Brasil. Segundo site oficial da Apple, o modelo especificações custa R$ 7.599 por aqui.""",Positivo
melhor deixar esse povo ignorante morrer a míngua sem tratamento do que discutir.,Positivo
Verdade!! Já tenho a minha opinião formada!! O pior vírus é o da ignorância...,Positivo
"Remdesivir custa menos de 10 dolares pra fabricar, eles inflacionaram pq são um bando de pau no cu",Positivo
Sei que é caríssimo!!! Tem que tomar 10 ampolas...,Positivo
"Pegam uma frase é já distorcem tudo.... e claro...segundo exame daria positivo, as pessoas ficam 15 dias em quarentena....como em 1 semana daria negativo....e o remédio amenizou o vírus...daí me paciência",Positivo
Como pode distorcer as coisas assim,Positivo
Um presidente honesto incomoda muita gente,Positivo
"Onde tem? Queria ficar incomodada por um presidente honesto, nunca tive o prazer  😢",Neutro
basta acompanhar o nosso atual presidente. No ápice dos rombos e das impunidades de 2003 a 2016 ele não se corrompeu. Quem disse isso foi os próprios traficantes do Rio de Janeiro em depoimento,Positivo
"Ô poxa, os traficantes do rio?  😱 Ainda bem que ele mudou a segurança do Rio, né? Sempre pensando no bem estar dos filhos. Certamente estão protegidos dos traficantes agora",Neutro
honesto é kkkkkkkkkkk,Neutro
", os traficantes?! Nossa, que referência... kkkkkkkkkkkkkkkk",Neutro
https://youtu.be/Qmd4xh5K-dc BOLSONARO É CITADO POR BEIRA MAR. YOUTUBE.COM BOLSONARO É CITADO POR BEIRA MAR. BOLSONARO É CITADO POR BEIRA MAR.,Neutro
Vejam por si só. Ou vão achar que é montagem,Neutro
https://youtu.be/Qmd4xh5K-dc BOLSONARO É CITADO POR BEIRA MAR. YOUTUBE.COM BOLSONARO É CITADO POR BEIRA MAR. BOLSONARO É CITADO POR BEIRA MAR.,Neutro
https://youtu.be/Qmd4xh5K-dc O choro é livre BOLSONARO É CITADO POR BEIRA MAR. YOUTUBE.COM BOLSONARO É CITADO POR BEIRA MAR. BOLSONARO É CITADO POR BEIRA MAR.,Neutro
https://youtu.be/Qmd4xh5K-dc ladrao que não é BOLSONARO É CITADO POR BEIRA MAR. YOUTUBE.COM BOLSONARO É CITADO POR BEIRA MAR. BOLSONARO É CITADO POR BEIRA MAR.,Neutro
https://youtu.be/Qmd4xh5K-dc Chupa seus antis  😆  😆 BOLSONARO É CITADO POR BEIRA MAR. YOUTUBE.COM BOLSONARO É CITADO POR BEIRA MAR. BOLSONARO É CITADO POR BEIRA MAR.,Neutro
", nossa, um criminoso dando referências sobre a pessoa do presidente é realmente algo muito honroso, rsrsrsr..",Neutro
isso mérito não vou discordar,Neutro
", é, cada um tem a referência que merece... diga-me com quem andas, e eu direi se vou contigo ou não...  🤷🏻‍♀️ ... referência de bandido? Tô fora!",Neutro
Mais bandidos do que eles fizeram? Com os maiores rombos da história? 😆  😆  😆  😆,Neutro
", não nego que a gestão passada teve roubos, e muitos! Agora, afirmar categoricamente que o bozo é honesto? É fanatismo demais...",Neutro
"Deixe de ser tolo e levar tudo para o lado político. Estamos falando de saúde, vidas e crise mundial na saúde. Um líder deveria chamar para si, aglutinar os três níveis da saúde, apresentando postura, seriedade e respeito numa situação tão grave como essa. Mostrar estratégias, opções de conduta, baseados em experiências dos que já estavam lidando a mais tempo com a Covid. Mas ele preferiu dizer coisas como ""não sou coveiro"". Eu votei em Bolsonaro desde seu primeiro mandato como vereador, até a penúltima eleição. Até hoje, recebo propaganda política dele e de seus filhos, de seu comitê na Rua Divisória, em Marechal Hermes. Então, meu caro, minha postura vai muito além da questão política.",Neutro
tudo desonesto porque o sistema ajuda,Neutro
Ele não é médico kkkk,Positivo
Bolsonaro 2022,Positivo
"é um palhaço, mas adoro ele",Positivo
"Na realidade ele disse que se.semte.melhor desde.que tomou e falou o óbvio para a pergunta se ele recomenda ""não recomenda nada, recomendo que você procure seu médico"".",Positivo
sensato,Positivo
tbm acho.,Positivo
"Pois é, sensato. A imagem pode conter: 1 pessoa, telefone, texto que diz ""sis G""",Positivo
"Depois de fazer uma propaganda, e mandar fabricar milhões de doses, é considerado sensato né kkkkkkkkkkkkkkkkk",Negativo
não quer? Não toma! Ele está certíssimo,Positivo
"tratamento ele tá dando, não quer usar? Espere a morte!",Positivo
"Sim, certíssimo. Kkkkkkkkkk",Positivo
Tá cada vez mais difícil ser apoiador  🙊,Neutro
porque não é apoiador ele falou a verdade c não concorda simples não toma,Positivo
pergunta pra seu médico falou TUDO PRESIDENTE,Positivo
Ele não é medico. Não tinha que dá palco a receituário médico. E o que ele mais fez; deu palco. Deve ser responsabilizado.,Negativo
"LEIAM https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.correiobraziliense.com.br/app/noticia/politica/2020/07/16/interna_politica,872688/amp.html&ved=2ahUKEwjSlo6_7NLqAhXvQd8KHYH1Dz0QFjAHegQIBRAC&usg=AOvVaw2RB7SWA3ZPjKlxT9UiKURm&ampcf=1 Não recomenda? 6 vezes que Bolsonaro defendeu uso da cloroquina CORREIOBRAZILIENSE.COM.BR Não recomenda? 6 vezes que Bolsonaro defendeu uso da cloroquina Não recomenda? 6 vezes que Bolsonaro defendeu uso da cloroquina",Negativo
"Só fazer 2 exames cardiacos por dia, tranquilo, qqr pode",Neutro
"Se o cara fala ""Cloroquina é boa"", o povo critica. Se ele fala: ""Não recomendo mais nada, procurem seus médicos"", o povo critica... kkkkk mas gostei mais do ultimo conselho, procura seu médico pq presidente não tem CRM mesmo...",Positivo
Querem morrer ? fodam-se . Procura-se desesperadamente um doente com lúpus e que faz uso de Hidroxicloraquina que morreu de covid .,Positivo
Esse é mais doido que eu,Neutro
"Sim, procure um médico, ele nao vai receitar para vc.",Positivo
"Seguinte: quer beber bebe, não quer não bebe. E larga do pé chulé!!!!",Positivo
"Eu não tomaria a Hidroxicloroquina, tomaria a ivermectina e azitromicina são esses medicamentos que os médicos estão prescrevendo aqui com bons resultados pois já tivemos queda no número de óbitos, estamos estabilizados e olha que o povo vive na rua, em festinhas e churrascos...",Negativo
Toma quem quer e parem de ser chatos,Positivo
tão fácil!  🙄,Positivo
"le, curte quem quer a postagem  😊 . Vamos parar de ser chatos  😁",Positivo
hahaha,Neutro
"acho que jogam tópicos desse grupo em algum grupo bolsonarista para virem defender o seu ídolo, porque não é possível tanto gado  😂  😂",Negativo
"em grupo da Covid onde o que eles defendem esta ajudando a dissiminar a doença. Ou são malucos ou doentes, só pode. Não tem coerencia alguma  😁",Negativo
"Uai. Ele só fez a sua obrigação. Divulgar como está se curando. Obrigada, Presidente República Federativa do Brasil  🇧🇷 Jair Messias Bolsonaro",Positivo
"Minha cidade tem uma das taxas de mortalidade mais baixa, e um dos estados com menos casos. Foi alvo de pesquisas e o parecer foi totalmente favorável ao uso. https://cgn.inf.br/noticia/associacao-medica-da-parecer-favoravel-para-protocolo-de-hidroxicloroquina-em-cascavel Associação Médica dá parecer favorável para protocolo de hidroxicloroquina em Cascavel - CGN CGN.INF.BR Associação Médica dá parecer favorável para protocolo de hidroxicloroquina em Cascavel - CGN Associação Médica dá parecer favorável para protocolo de hidroxicloroquina em Cascavel - CGN",Positivo
que maravilha!!  🙌🏻,Positivo
serio?!?! Aqui na minha cidade os números tb são baixos e estamos tratando com simpatia. Muito bom tb!,Neutro
"legal, publica no jornal e manda pra gente",Neutro
"Errado não tá, ele não é médico pra recomendar alguma coisa",Positivo
mas vc sabia que mesmo não sendo médico ele JA RECOMENDOU? Leu a matéria?,Negativo
"https://www.correiobraziliense.com.br/app/noticia/politica/2020/07/16/interna_politica,872688/nao-recomenda-6-vezes-que-bolsonaro-defendeu-uso-da-cloroquina.shtml  Não recomenda? 6 vezes que Bolsonaro defendeu uso da cloroquina CORREIOBRAZILIENSE.COM.BR Não recomenda? 6 vezes que Bolsonaro defendeu uso da cloroquina Não recomenda? 6 vezes que Bolsonaro defendeu uso da cloroquina",Negativo
Cara ridículo.,Negativo
"""‎CAPITÃO CLOROQUINA, HERÓI DOS FRASCOS E COMPRIMIDOS... ISOLAMENTO SOCIAL? CLOROQUINA! COMPROVAÇÃO CIENTIFICA? AJUDA AOS ESTADOS? CLOROQUINA! CLOROQUINA! COMUNISMO? د DÓLAR NAS ALTURAS? CLOROQUINA! NOVO MINISTRO DA SAÚDE? CLOROQUINA! CLOROQUINA! नपूण‎""‎",Negativo
Mas vi na TV ele dizendo que está fazendo uso desses medicamentos.,Positivo
Nós aprovamos a Cloroquina.,Positivo
"Essa turma está com o presidente. Cloroquina já! A imagem pode conter: 4 pessoas, texto que diz ""Só de olho""",Positivo
"A chamada é tendenciosa como sempre nesse jornaleco. Ele continua defendendo, mas foi obrigado pela justiça a mudar a forma de falar, povo chato",Positivo
Sem comentários nosso país esta perdido se não é ladrão é louco,Neutro
"Coitado desse ser, está perdido, e está bagunçando o Brasil.  😥  😥  😥  😥",Negativo
Oque fala sentado não sustenta em pé. É normal. A gente já espera de tudo,Negativo
Só dá péssimos exemplos,Negativo
E quem arca com os custos da imensidão de cloroquina que foi produzida? Ou isto tbm é lorota?,Negativo
"Ele continua tomando... Não entendi pq vcs estão tão eufóricos. A imagem pode conter: 2 pessoas, texto que diz ""Delegado Cavalcante agora. 25 min está ao vivo Presidente Bolsonaro ao vivo AO VIVO 819 819 urtir  Comentar Compartilhar""",Positivo
"ahhhhh fala sério , já ouviu falar em jogada de Marketing , essa jogada existe pra todo tipo de propaganda , os mais inteligentes não costumam cair nela , já os lerdos acham q é verdade 🤷🏼‍♀️  🤷🏼‍♀️  🤷🏼‍♀️  🤷🏼‍♀️  🤷🏼‍♀️  🤷🏼‍♀️",Negativo
querida ele vai pendurar as caixinhas até no pescoço como se fosse colar! Marketing,Negativo
tá bem,Positivo
alguma de vcs já tomou?,Positivo
Vcs já tiveram?,Positivo
"não necessito , só q como química e estudante de enfermagem tenho conhecimentos .",Negativo
"Não recomenda, só incentiva em rede nacional com o remédio do lado",Negativo
mentiroso..,Negativo
Ele foi proibido de falar ..mas não de mostrar,Negativo
inacreditável,Neutro
Esse grupo é pra falar sobre o Covid ou sobre o Bolsonaro? Tem mais postagens sobre esse homem do que outra coisa. Jesus! Zzzzzz,Neutro
e a postagem não fala sobre a Covid?,Neutro
mimimimi,Neutro
ja esperava rsrsrs,Neutro
"Chamada ridícula e tendenciosa. Ele não falou nada que a maioria aqui já não saiba. Tomar remédio, somente com orientação médica. E ele por sua vez está fazendo uso porque o médico dele indicou.",Positivo
"agora precisa de receita, antes não precisava, e de mais a mais se compra no mercado paralelo, tá errado ele ir rede nacional falar sobre medicações, pois ele não é médico e a médicaçao não foi compravada no mundo que cura.",Negativo
"isso causa o relaxamento do isolamento, pois tem gente que acha que essa é a solução pra curar",Negativo
"desculpa, mas conheço médicos que estão na linha de frente que além de fazerem o tratamento profilático, também prescrevem para seus pacientes e estão tendo ótimos resultados. Prefiro estar empiricamente viva, do que cientificamente morta.",Positivo
"nada comprovado, não se toma só essa medicação, toma antibióticos, e especialistas do mundo inteiro sabem disso. Pq o mundo não aprova?",Negativo
"o mundo inteiro não aprova? Vários países estão usando, mas isso as ""grandes"" mídias não divulgam. Assim como aqui no Brasil, médicos de outros países também estão fazendo uso desse medicamento. A questão toda é, entre outras coisas, o interesse financeiro dos grandes laboratórios. Pensa um pouco. Por que lutam tanto contra um medicamento barato e sem patente usada à tantos anos é tão perigosa. E as vacinas que é necessário várias anos para poder ser aplicado em seres humanos, em 7 meses já é a promessa de salvação?",Positivo
"imagina, estamos falando do mundo, isso é papo político do Brasil, países de primeiro mundo não estão nessa guerra, eles estão atrás de resultados. Nada comprovado",Negativo
antibióticos sim são comprovados,Negativo
"o estado de saúde tbm da pessoa, os hábitos, histórico de doenças, tudo isso faz a diferença",Negativo
"https://www.youtube.com/watch?v=MNJcJsm20uU Entrevista a Rashid Buttar. Fraude a nivel mundial (OMS, CDC, Bill Gates, medios de comunicación). YOUTUBE.COM Entrevista a Rashid Buttar. Fraude a nivel mundial (OMS, CDC, Bill Gates, medios de comunicación). Entrevista a Rashid Buttar. Fraude a nivel mundial (OMS, CDC, Bill Gates, medios de comunicación).",Positivo
"o estado de saúde tbm da pessoa, os hábitos, histórico de doenças, tudo isso faz a diferença. Isso tbm concordo, até pq antes disso tudo, a OMS afirmava que só pessoas com comorbidades e de idade avançada, eram os mais afetados, porém não é isso que vemos no mundo.",Positivo
Meu Deus!!! A postagem é sobre a Hidroxicloroquina e não sobre o Presidente!!! Antes que me chame de gado vou logo avisando que não tenho partido político!! Tudo vira discussão política!!! Estamos no meio de uma Pandemia precisamos nos unir para sair dessa vivos e não ficar nessa guerra política Nosso inimigo é invisível que está levando vidas todos os dias!!!,Positivo
Ups,Neutro
"Vagabundo, ficou ate agora empurrando essa merda guela abaixo, agora porque ia ser processado fica se fazendo.",Negativo
"Obvio que o 2o teste vai dar positivo, não deu o tempo mínimo de 14 dias! Obvio que a matéria é tendenciosa, so que a maioria só lê o que convém!",Positivo
"na verdade nem lê, só vê a chamada mesmo.",Positivo
"a questão é sobre ele dizer que precisa procurar um médico qdo ele vai em rede nacional mostrar e falar sobre um medicamento numa crise tão séria, ele não é médico, ele passa por cima de qualquer especialista, tá errado",Negativo
"que precisa procurar um médico é obvio, mas pq não divulgam que os médicos de rico recomendam a hidroxicloroquina e que as mortes do prevent senior diminuiram com a dose e protocolo corretos? Talvez pq os médicos não estão tão habilitados assim e não se interessam em cuidar de quem busca um hospital público. A briga parece mais política do que de interesse na saúde.",Positivo
"sim mais um caso errado, é uma medicação que precisa ser monitorada, os menos favorecidos não tem como ter esse contato em casa com médicos e pra completar o SUS por exemplo, tem falta de aparelho de eletrocardiograma...complicado né? Ahhhh Einstein e Sírio não estão recomendando",Negativo
"Einstein e Sírio não estão recomendando na teoria, pq na prática...",Positivo
"resumindo, vamos dar valor pra especialistas e profissionais da saúde, eles estudaram pra isso, e os do mundo inteiro não tem certeza e prova de nada né",Negativo
"já fui vítima de muitos erros médicos e perdi meu melhor amigo no Hospital do Campo Limpo, pq demoraram 4 dias pra operá-lo da apêndice...o médico do hospital ignorou a recomendação do colega da UPA e não tinha cirurgião no hospital...qdo a médica cirurgiã pediatra chegou deu uma carcada na equipe toda...não fizeram tomo, simplesmente largaram ele...que ainda tinha problemas plaquetarias e sem uso do remedio continuo.",Positivo
"E não vms generalizar profissionais, a maioria são uns heróis, não estão envolvidos com política. Essa idolatria por um presidente de alguns chega a ser ridículo, só está atrasando mais a vida da gente. Político é pra ser cobrado, ainda mais numa crise dessas. E olha vou te falar, eu não sou da esquerda, eu votei nele, mas estou indignada com as atitudes e postura dele. Mas enfim querida, vamos orar e torcer mto por um final feliz.  🙏 Boa noite",Negativo
"eu tive um irmão que sofreu dez anos, se você me perguntar de hospitais de SP, eu sei falar de quase todos, te juro. E eu há 7 anos atrás tive um aneurisma cerebral, fiquei um mês na UTI entre a vida e a morte, sabe quem me salvou? Foi uma médica bem novinha do interior do nordeste, que fazia residência aqui em SP no Hospital Metropolitano do Butantã. Sabe pq ela me salvou? Pq ela não fez um diagnóstico de uma enxaqueca, ela foi mais fundo e os bam bam bans que depois me atenderam, diziam, agradeça aquela médica que te deu o primeiro atendimento, ela te salvou. Enfim, te digo de novo, político aqui no Brasil não presta nenhum, já virou um hábito ruim político nesse país.",Negativo
Cada coisa viu achando que sair por ai tomando tudo que vai ta curado,Negativo
"É um mau-caráter, um lixo humano.",Negativo
ué ué ué????,Neutro
Irônico,Neutro
"Melhor ter ficado calado sobre o medicamento desde o início. E ter continuado com as reuniões abaixo, em espaços de tempo mais curtos, ouvindo as recomendações da equipe inicial do Ministério da saúde. Sem isso, o combate a pandemia ficou sem rumo, a população sem saber o que fazer http://bvsms.saude.gov.br/bvs/sus/comissoes.php Área Temática Sistema nico de Sade BVSMS.SAUDE.GOV.BR Área Temática Sistema nico de Sade Área Temática Sistema nico de Sade",Negativo
Tubaina,Neutro
Vergonha é apoiar Lula e Dilma e as ratazanas que os acompanham.,Positivo
"Bozoloide, o que tem haver o Cool com as calças. A bola da vez é esse VERME INÚTIL. O pior líder mundial na pandemia.",Negativo
"um erro não justifica o outro, cada um com sua culpa",Neutro
"Acho lindo esse povo que distorce frase. Ainda mais lindo, esse povo que não percebe que Bolsonaro nao é médico pra recomendar algo a alguém. Existe uma linha tênue entre concordar sobre o uso e recomendar às pessoas. E olha, eu nem sou bolsonarista. A…Ver mais",Positivo
Essa porra é louca!! Só fala fezes!,Neutro
E agr ? Kkkk,Neutro
Ainda bem que não indica. Kkk Ainda mente. 0:00 / 0:20,Negativo
sem vergonha  😡,Negativo
tem nenhuma.,Negativo
ele foi irônico.,Neutro
e vão dizer q é montagem!! Kkkk,Neutro
Esse Aquele tipo de chamada tendenciosa onde as pessoas não lêem a matéria e saem opinando na força do ódio! Afz! 🤦🏽‍♀️,Positivo
"https://g1.globo.com/bemestar/coronavirus/noticia/2020/07/16/hidroxicloroquina-nao-e-eficaz-no-tratamento-de-casos-leves-da-covid-19-aponta-estudo.ghtml Hidroxicloroquina não é eficaz no tratamento de casos leves da Covid-19, aponta estudo G1.GLOBO.COM Hidroxicloroquina não é eficaz no tratamento de casos leves da Covid-19, aponta estudo Hidroxicloroquina não é eficaz no tratamento de casos leves da Covid-19, aponta estudo",Negativo
💚  💛 B17,Positivo
A o boneco mudou de ideia e,Negativo
. Não leu a matéria né. Link é pra abrir. A chamada nem sempre condiz com o que a pessoa falou realmente. Ele não recomenda pra mim nem pra ninguém. Apenas fala pra cada um procurar um médico. Ele está sendo tratado com esse medicamento e está dando certo. Espero ter Ajudado  😎,Positivo
E meu sobrinho e Ficou bom com esse remédio. E filho da minha amiga e a esposa dele que é médica tb sendo que ele já estava com 35% do pulmão comprometido. Graças a Deus eles estão curados.,Positivo
. As pessoas não querem nem cogitar a possibilidade.  🤷🏻‍♀️,Positivo
Bobo da corte,Negativo
palhaço,Negativo
Maldito.,Negativo
Tá certo ele não é médico pra recomendar nada kkkkk,Positivo
Kkkkkkkkk só rindo desse idiota...,Negativo
Mentiroso nojento de uma figa!!!!! Como pode seus cegos seguidores te apoiar depois de tds as suas mentiradas escancaradas!?!?!?! Não me conformo!!! Nunca fui com a tua fuça!!! Não votei em vc e jamais votarei!!!  🤬  🤬  🤬  🤬  🤬,Negativo
Capacho do Trump.,Negativo
"Cada um usado que quer. O Presidente usa cloroquina, mas nunca ordenou usar. Use se acredita.",Positivo
"só BR mesmo pra usar remédio da mesma forma que usa ""simpatias"", ""macumba"", ""água benta"" e ""orações"".",Negativo
se você usa essas “ coisas” que citou que lhe façam bem! Bolsonaro e eu usamos Deus acima de tudo!,Positivo
"deixa Deus fora disso. Desde quando Jesus foi a favor de tortura e maltratou as minorias? Desde quando? Vc tem todo o direito de apoiar essa besta, afinal vivemos numa democracia. Mas deixe de ser hipócrita e diga: apoio pq eu odeio pobre, preto, índio, gay. A ditadura deveria ter matado 30 mil, pq eu sou a favor da tortura! Mulher tem que ganhar menos que homem. Gay tem que levar porrada! "" Agora dizer que é de Deus é palhaçada né... Toma vergonha nessa sua cara e assuma o seu pacto com o Belzebu, pq é pra casa dele que vc vai quando morrer.",Negativo
mandou ver !!! Parabéns,Neutro
"aplausos, agora tudo é em nome de Deus!",Neutro
🎉  🎊  🎆  🎇,Neutro
"Mas ciência não eh baseada em fé, né, mas em evidências. Esse anticientificismo de hj é perigosíssimo",Negativo
usam . Ainda compram receita falsificada lá na se remédio tbm bando de boco,Neutro
tenho pena de você por ter pensamentos tão maus! Mas se quer saber sou a favor do AI5 para o Brasil voltar a crescer e idiotas passarem a valorizar o que é bom. A força!... Que Deus lhe traga a paz que lhe falta!,Positivo
"se o AI5 voltasse, o que não vai vai acontecer nunca, vc teria que rezar pra não receber uns ratos na vagina. Sai daqui, filhote de cruz credo, filhote do cramunhão, filhote de diabinho da garrafa.",Negativo
"só tenho pena de você por ser tão mal educada. Leia, estude um pouquinho, muito feia a sua forma de expressar! Você pode dizer o que quiser de maneira polida. Ou não sabe ser polida? Deve ser o meio em que vive! Reze, procure apaziguar seu coração. Bolsonaro é o Messias. Respeite seu Presidente! Depois torça para seus corruptos em 2022. Mas acredite, eles nunca mais voltarão! Seja feliz! Mas escreva bonito tá?",Positivo
"sai daqui, Jesus da goiabeira.",Negativo
com essa cara de maracujá podre de gaveta vc tá é assustando as pessoas. Doida varrida!,Negativo
"Só posso acreditar em uma coisa, depois do comentário dessa aí de cima: - pegou e vírus e afetou o cérebro de vez... só pode!!!!  🤦🏻‍♀️  🤦🏻‍♀️  🤦🏻‍♀️  🤦🏻‍♀️",Negativo
você não me conhece. Calma lá! Quem deve fazer uso de “ certas” coisas é você! Para ser tão desrespeitosa só sob efeito!...Põe Deus no coração em vez de “ outras coisas” o afetarem! Lhe desejo o bem! Se cuide!!!!,Positivo
", graças a deus q não te conheço! E faço uso sim, de certas coisas.... como cérebro, senso do certo e errado, discernimento... ridículo... entre outras. E por favor, não coloque o nome de Deus em vão. Depois q esse homem assumiu o poder, parece coisa... o Brasil foi afetado por tantas pragas.... meu Brasil sempre foi abençoado... e até furacão... não vejo a hr q esse extrume saia de lá. Será logo, eu creio!!!  🙏  🙏 ah.. nem precisa se dar ao trabalho de replicar, caso queira, não vou perder meu tempo respondendo.  😘",Negativo
"o brasileiro mereçe o PR que elegeu, o melhor a se fazer, é fugir dessa privada dos E.U.A.",Neutro
"Ele não recomenda, ele disse que usa quem quer. Engraçado que vcs vão na farmácia e compram remédios pra dor de cabeça, pílula do dia dia seguinte, vários outros remédios sem prescrição médica e agora ficam aí julgando o cara.",Positivo
"o cara, ok",Neutro
"o cara, o homem, o Presidente ué.!",Neutro
tinha entendido,Neutro
Sem.postura politica sem poder.sem diplomacia,Neutro
"Ele não recomenda, assim como não sabia onde estava Queiroz, assim como não recebeu propina da Petrobrás, assim como não... é coveiro!! Ah, isso é verdade!!  🤬  🤬  🤬  🤬",Negativo
Leiam seus preguiça,Positivo
Ele não disse assim. Eu tomo mas não estou recomendando p vc. Vai no seu médico mas eu tomo e acredito,Positivo
"Safado ,rei dos trouxas.",Negativo
"Kkkkkk Bolsonaro disse oque os médicos sensatos recomendam, ele disse que a cloroquina ajuda, mas disse pra procurar o médico para que o profissional faça o exame e receite o remédio ideal, cada caso é um caso, cada corpo tem o seu próprio sistema imunológico, #bolsonarotemrazao",Positivo
"Se ele tivesse dito que recomenda pq tomou e ficou bom e imprensa diria que está fazendo publicidade ao povo  😕 Ele já tá cansado de mimimi de mídia e gente do contra. Quem quer tomar, toma e quem não q não toma. Foda - se ! Muitos ainda vão pegar o Covid antes da vacina ser distribuida com segurança. Talvez alguns acham que chegar ruim ao hospital e serem entubados séria melhor p saúde e com mais chance de sobreviver... então, boa sorte e parem de encher o saco, porra. Isso cansa  😠",Positivo
"A maioria nem lê o que realmente diz a matéria, e da minoria que lê, poucos entendem  🙄 , que povinho mimizento  😒  😑  🤮",Positivo
verdade. A maioria não sabe nem oque estao falando. Mas o coração tá cheio de ódio e precisam esvaziar.,Positivo
"verdade, um ódio sem fundamentos... Vivem em busca do que reclamar, como se antes vivêssemos num país maravilha.",Positivo
👏  👏  😘,Neutro
O homem retardado...,Neutro
Deus te ajude ele e presidente vê vc o que é,Positivo
"mas ele pode ser as duas coisas, presidente e retardado",Negativo
como vcs são mal por isso que muitos estão assim retardados,Positivo
"Deus me ajuda, mesmo graças á Deus, ele ser presidente não o faz melhor que ninguém, comedor de feijão igual nós, só acho ele Loko.. tenho o direito de achar o que eu quiser..",Negativo
exatamente  👏🏾  👏🏾  👏🏾  👏🏾  🤣  🤣  🤣  🤣,Negativo
não tem o direito não de chamar ninguém de retardado não precisa de Deus de verdade,Positivo
"má é você! E retardada tb, assim como ele. Para uma pessoa que só fala em Deus no perfil vc odeia bastante o seu próximo, hein?",Negativo
